iter	Passed	Remaining
846	1997	360
847	2000	358
848	2002	356
849	2004	353
850	2007	351
851	2009	349
852	2012	346
853	2014	344
854	2016	342
855	2019	339
856	2021	337
857	2023	334
858	2025	332
859	2028	330
860	2030	327
861	2033	325
862	2035	323
863	2037	320
864	2040	318
865	2042	316
866	2045	313
867	2047	311
868	2050	309
869	2052	306
870	2054	304
871	2056	301
872	2059	299
873	2061	297
874	2063	294
875	2065	292
876	2068	290
877	2070	287
878	2073	285
879	2075	283
880	2077	280
881	2080	278
882	2082	275
883	2084	273
884	2087	271
885	2089	268
886	2091	266
887	2093	264
888	2096	261
889	2098	259
890	2100	257
891	2103	254
892	2105	252
893	2107	249
894	2110	247
895	2112	245
896	2114	242
897	2117	240
898	2120	238
899	2122	235
900	2124	233
901	2127	231
902	2129	228
903	2131	226
904	2133	223
905	2136	221
906	2138	219
907	2140	216
908	2143	214
909	2145	212
910	2147	209
911	2150	207
912	2152	205
913	2154	202
914	2156	200
915	2158	197
916	2161	195
917	2163	193
918	2165	190
919	2167	188
920	2170	186
921	2173	183
922	2175	181
923	2177	179
924	2180	176
925	2182	174
926	2184	172
927	2187	169
928	2189	167
929	2191	164
930	2193	162
931	2196	160
932	2198	157
933	2200	155
934	2203	153
935	2205	150
936	2207	148
937	2210	146
938	2212	143
939	2214	141
940	2217	139
941	2219	136
942	2221	134
943	2224	131
944	2226	129
945	2228	127
946	2230	124
947	2233	122
948	2235	120
949	2237	117
950	2239	115
951	2242	113
952	2245	110
953	2247	108
954	2249	106
955	2251	103
956	2254	101
957	2256	98
958	2258	96
959	2261	94
960	2263	91
961	2265	89
962	2267	87
963	2270	84
964	2272	82
965	2274	80
966	2277	77
967	2279	75
968	2281	72
969	2284	70
970	2286	68
971	2289	65
972	2291	63
973	2293	61
974	2296	58
975	2298	56
976	2300	54
977	2302	51
978	2305	49
979	2307	47
980	2309	44
981	2312	42
982	2314	40
983	2316	37
984	2319	35
985	2321	32
986	2323	30
987	2325	28
988	2328	25
989	2330	23
990	2332	21
991	2335	18
992	2337	16
993	2339	14
994	2342	11
995	2344	9
996	2346	7
997	2349	4
998	2351	2
999	2354	0
